Year,Candidate,Party,State,Votes,Pct
1928,"Hoover, Herbert",Republican,Florida,144168,56.831996972492256
1924,Total,Total,Florida,109154,100.0
1924,"Davis, John",Democratic,Florida,62083,56.87652307748685
1924,"Coolidge, Calvin",Republican,Florida,30633,28.064019641973726
1924,"LaFollette, Robert",Progressive,Florida,8625,7.901680194953919
1920,Total,Total,Florida,145681,100.0
1920,"Cox, John",Democratic,Florida,90515,62.1323302283757
1920,"Harding, Warren",Republican,Florida,44853,30.788503648382424
1920,"Debs, Eugene",Socialist,Florida,5189,3.561892079269088
1916,Total,Total,Florida,80734,100.0
1916,"Wilson, Woodrow",Democratic,Florida,55984,69.34377090197438
1916,"Hughes, Charles",Republican,Florida,14611,18.097703569747566
1916,"Benson, Allan",Socialist,Florida,5353,6.630415933807318
1912,Total,Total,Florida,50837,100.0
1912,"Wilson, Woodrow",Democratic,Florida,35343,69.52219839880402
1912,"Taft, William",Republican,Florida,4279,8.417097783110727
1912,"Roosevelt, Theodore ""Teddy""","Progressive ""Bull Moose""",Florida,4555,8.960009441941892
1912,"Debs, Eugene",Socialist,Florida,4806,9.45374432008183
1908,Total,Total,Florida,49360,100.0
1908,"Bryan, William",Democratic,Florida,31104,63.01458670988655
1908,"Taft, William",Republican,Florida,10654,21.584278768233386
1908,"Debs, Eugene",Socialist,Florida,3747,7.591166936790924
1904,Total,Total,Florida,38705,100.0
1904,"Parker, Alton",Democratic,Florida,26449,68.33484045988891
1904,"Roosevelt, Theodore (Teddy)",Democratic,Florida,8314,21.480428885156957
1904,"Debs, Eugene",Socialist,Florida,2337,6.037979589200361
1900,Total,Total,Florida,39649,100.0
1900,"Bryan, William",Democratic,Florida,28273,71.30822971575576
1900,"McKinley, William",Republican,Florida,7355,18.55027869555348
1896,Total,Total,Florida,46488,100.0
1896,"Bryan, William",Democratic,Florida,32756,70.46119428669765
1896,"McKinley, William",Republican,Florida,11298,24.30304594734125
1892,Total,Total,Florida,35471,100.0
1892,"Cleveland, Grover",Democratic,Florida,30153,85.00747089171436
1892,"Harrison, Benjamin",Republican,Florida,0,0.0
1892,"Weaver, James",Populist,Florida,4843,13.653407008542189
1888,Total,Total,Florida,66500,100.0
1888,"Cleveland, Grover",Democratic,Florida,39557,59.48421052631579
1888,"Harrison, Benjamin",Republican,Florida,26529,39.893233082706764
1884,Total,Total,Florida,59990,100.0
1884,"Cleveland, Grover",Democratic,Florida,31769,52.957159526587766
1884,"Blaine, James",Republican,Florida,28031,46.72612102017003
1880,Total,Total,Florida,51618,100.0
1880,"Hancock, Winfield",Democratic,Florida,27964,54.174900228602425
1880,"Garfield, James",Republican,Florida,23654,45.825099771397575
1880,"Weaver, James",Greenback,Florida,0,0.0
1876,Total,Total,Florida,46776,100.0
1876,"Tilden, Samuel",Democratic,Florida,22927,49.014451855652474
1876,"Hayes, Rutherford",Republican,Florida,23849,50.985548144347526
1872,Total,Total,Florida,33190,100.0
1872,"Greeley, Horace",Liberal Republican/Democratic,Florida,15427,46.48086773124435
1872,"Grant, Ulysses",Republican,Florida,17763,53.51913226875565
1868,Total,Total,Florida,0,0
1868,"Seymour, Horatio",Democratic,Florida,0,0
1868,"Grant, Ulysses",Republican,Florida,0,0
1864,Total,Total,Florida,0,0
1864,"McClellan, George",Democratic,Florida,0,0
1864,"Lincoln, Abraham",National Union (Republican),Florida,0,0
1860,Total,Total,Florida,13301,100.0
1860,"Douglas, Stephen",(Northern) Democratic,Florida,223,1.6765656717540034
1860,"Lincoln, Abraham",Republican,Florida,0,0.0
1860,"Breckinridge, John",Southern Democratic,Florida,8277,62.228403879407566
1860,"Bell, John",Constitutional Union,Florida,4801,36.095030448838436
1856,Total,Total,Florida,11191,100.0
1856,"Buchanan, James",Democratic,Florida,6358,56.81351085693861
1856,"Fremont, John",Republican,Florida,0,0.0
1856,"Fillmore, Millard","Fillmore, Millard",Florida,4833,43.18648914306139
1852,Total,Total,Florida,7193,100.0
1852,"Pierce, Franklin",Democratic,Florida,4318,60.030585291255385
1852,"Scott, Winfield",Whig,Florida,2875,39.969414708744615
1852,"Hale, John",Free Soil,Florida,0,0.0
1848,Total,Total,Florida,7203,100.0
1848,"Cass, Lewis",Democratic,Florida,3083,42.80161044009441
1848,"Taylor, Zachary",Whig,Florida,4120,57.19838955990559
1848,"Van Buren, Martin",Free Soil,Florida,0,0.0
1844,Total,Total,Florida,0,0
1844,"Polk, James",Democratic,Florida,0,0
1844,"Clay, Henry",Whig,Florida,0,0
1844,"Birney, James",Liberty,Florida,0,0
1840,Total,Total,Florida,0,0
1840,"Van Buren, Martin",Democratic,Florida,0,0
1840,"Harrison, William",Whig,Florida,0,0
1836,Total,Total,Florida,0,0
1836,"Van Buren, Martin",Democratic,Florida,0,0
1836,"Harrison, William",Whig,Florida,0,0
1836,"White, Hugh",Whig,Florida,0,0
1836,"Webster, Daniel",Whig,Florida,0,0
1832,Total,Total,Florida,0,0
1832,"Jackson, Andrew",Democratic,Florida,0,0
1832,"Clay, Henry",National Republican,Florida,0,0
1832,"Wirt, William",Anti-Masonic,Florida,0,0
1828,Total,Total,Florida,0,0
1828,"Jackson, Andrew",Democratic,Florida,0,0
1828,"Adams, John Quincy",National Republican,Florida,0,0
2016,Total,Total,Georgia,4141445,100.0
2016,"Clinton, Hillary",Democratic,Georgia,1877963,45.34559797365412
2016,"Trump, Donald",Republican,Georgia,2089104,50.4438426684406
2016,"Johnson, Gary",Libertarian,Georgia,125306,3.025658918565863
2012,Total,Total,Georgia,3908369,100.0
2012,"Obama, Barack",Democratic,Georgia,1773827,45.38535128080281
2012,"Romney, Mitt",Republican,Georgia,2078688,53.18556154754067
2008,Total,Total,Georgia,3932158,100.0
2008,"Obama, Barack",Democratic,Georgia,1844123,46.898496957650224
2008,"McCain, John",Republican,Georgia,2048759,52.1026622022818
2004,Total,Total,Georgia,3304481,100.0
2004,"Kerry, John",Democratic,Georgia,1366149,41.34231669057864
2004,"Bush, George W.",Republican,Georgia,1914254,57.929036360021435
2000,Total,Total,Georgia,2596804,100.0
2000,"Gore, Al",Democratic,Georgia,1116230,42.98476126808184
2000,"Bush, George W.",Republican,Georgia,1419720,54.671819667560584
2000,"Nader, Ralph",Green,Georgia,13432,0.5172512057128685
1996,Total,Total,Georgia,2299071,100.0
1996,"Clinton, Bill",Democratic,Georgia,1053849,45.838036319887465
1996,"Dole, Bob",Republican,Georgia,1080843,47.01216273877579
1996,"Perot, Ross",Reform,Georgia,146337,6.36504918725868
1992,Total,Total,Georgia,2321133,100.0
1992,"Clinton, Bill",Democratic,Georgia,1008966,43.46868533599755
1992,"Bush, George H.W.",Republican,Georgia,995252,42.87785318635339
1992,"Perot, Ross",Independent,Georgia,309657,13.340769357033828
1988,Total,Total,Georgia,1809672,100.0
1988,"Dukakis, Michael",Democratic,Georgia,714792,39.4984284444916
1988,"Bush, George H.W.",Republican,Georgia,1081331,59.752872343717534
1984,Total,Total,Georgia,1776093,100.0
1984,"Mondale, Walter",Democratic,Georgia,706628,39.785529248749924
1984,"Reagan, Ronald",Republican,Georgia,1068722,60.172637356264566
1980,Total,Total,Georgia,1597467,100.0
1980,"Carter, Jimmy",Democratic,Georgia,890733,55.75908610318711
1980,"Reagan, Ronald",Republican,Georgia,654168,40.95032949037445
1980,"Anderson, John",Independent,Georgia,36055,2.257010629953545
1976,Total,Total,Georgia,1467458,100.0
1976,"Carter, Jimmy",Democratic,Georgia,979409,66.74187608776538
1976,"Ford, Gerald",Republican,Georgia,483743,32.964691323363255
1972,Total,Total,Georgia,1174772,100.0
1972,"McGovern, George",Democratic,Georgia,289529,24.645548242552596
1972,"Nixon, Richard",Republican,Georgia,881496,75.035496249485
1968,Total,Total,Georgia,1250266,100.0
1968,"Humphrey, Hubert",Democratic,Georgia,334440,26.749507704760425
1968,"Nixon, Richard",Republican,Georgia,380111,30.402410367073887
1968,"Wallace, George",American Independent,Georgia,535550,42.83488473652807
1964,Total,Total,Georgia,1139336,100.0
1964,"Johnson, Lyndon (LBJ)",Democratic,Georgia,522557,45.865047712000674
1964,"Goldwater, Barry",Republican,Georgia,616584,54.11783705596944
1960,Total,Total,Georgia,733349,100.0
1960,"Kennedy, Jack (JFK)",Democratic,Georgia,458638,62.5402093682544
1960,"Nixon, Richard",Republican,Georgia,274472,37.42720041890014
1960,"Other (Unpledge Democratic, etc.)","Other (Unpledge Democratic, etc.)",Georgia,239,0.03259021284545285
1956,Total,Total,Georgia,663480,100.0
1956,"Stevenson, Adlai",Democratic,Georgia,441094,66.48188340266474
1956,"Eisenhower, Dwight",Republican,Georgia,216652,32.653885573039126
1956,"Other (Unpledged Democratic, etc.)","Other (Unpledged Democratic, etc.)",Georgia,5734,0.8642310242961355
1952,Total,Total,Georgia,655803,100.0
1952,"Stevenson, Adlai",Democratic,Georgia,456823,69.65857124776801
1952,"Eisenhower, Dwight",Republican,Georgia,198979,30.341276267415672
1948,Total,Total,Georgia,418764,100.0
1948,"Truman, Harry",Democratic,Georgia,254646,60.80895205891624
1948,"Dewey, Thomas",Republican,Georgia,76691,18.31365637924941
1948,"Thurmond, Strom","States' Rights ""Dixiecrat""",Georgia,85055,20.310962737962193
1948,"Wallace, Henry",Progressive,Georgia,1636,0.39067350584099875
1944,Total,Total,Georgia,328109,100.0
1944,"Roosevelt, Franklin (FDR)",Democratic,Georgia,268187,81.73716661231481
1944,"Dewey, Thomas",Republican,Georgia,59880,18.25003276350237
1940,Total,Total,Georgia,312551,100.0
1940,"Roosevelt, Franklin (FDR)",Democratic,Georgia,265194,84.84823276841219
1940,"Wilkie, Wendell",Republican,Georgia,46360,14.832779290419804
1936,Total,Total,Georgia,293178,100.0
1936,"Roosevelt, Franklin (FDR)",Democratic,Georgia,255364,87.10203357687139
1936,"Landon, Alf",Republican,Georgia,36942,12.600536193029491
1932,Total,Total,Georgia,255590,100.0
1932,"Roosevelt, Franklin (FDR)",Democratic,Georgia,234118,91.59904534606206
1932,"Hoover, Herbert",Republican,Georgia,19863,7.77143080715208
1932,"Thomas, Norman",Socialist,Georgia,461,0.1803669940138503
1928,Total,Total,Georgia,229158,100.0
1928,"Smith, Al",Democratic,Georgia,129602,56.55573883521413
1928,"Hoover, Herbert",Republican,Georgia,99368,43.36222169856605
1924,Total,Total,Georgia,166577,100.0
1924,"Davis, John",Democratic,Georgia,123200,73.95979036721756
1924,"Coolidge, Calvin",Republican,Georgia,30300,18.189786104924448
1924,"LaFollette, Robert",Progressive,Georgia,12691,7.618698859986673
1920,Total,Total,Georgia,148716,100.0
1920,"Cox, John",Democratic,Georgia,107162,72.0581511068076
1920,"Harding, Warren",Republican,Georgia,41089,27.6291723822588
1920,"Debs, Eugene",Socialist,Georgia,465,0.31267651093359156
1916,Total,Total,Georgia,160681,100.0
1916,"Wilson, Woodrow",Democratic,Georgia,127754,79.50784473584307
1916,"Hughes, Charles",Republican,Georgia,11294,7.028833527299432
1916,"Benson, Allan",Socialist,Georgia,941,0.5856324020886103
1912,Total,Total,Georgia,121470,100.0
1912,"Wilson, Woodrow",Democratic,Georgia,93087,76.63373672511732
1912,"Taft, William",Republican,Georgia,5191,4.2734831645673825
1912,"Roosevelt, Theodore ""Teddy""","Progressive ""Bull Moose""",Georgia,21985,18.099119124063556
1912,"Debs, Eugene",Socialist,Georgia,1058,0.8709969539804067
1908,Total,Total,Georgia,132504,100.0
1908,"Bryan, William",Democratic,Georgia,72350,54.60212521886132
1908,"Taft, William",Republican,Georgia,41355,31.210378554609672
1908,"Debs, Eugene",Socialist,Georgia,584,0.4407414115800278
1904,Total,Total,Georgia,130986,100.0
1904,"Parker, Alton",Democratic,Georgia,83466,63.72131372818469
1904,"Roosevelt, Theodore (Teddy)",Democratic,Georgia,24004,18.325622585619836
1904,"Debs, Eugene",Socialist,Georgia,196,0.1496343120638847
1900,Total,Total,Georgia,121410,100.0
1900,"Bryan, William",Democratic,Georgia,81180,66.86434395848777
1900,"McKinley, William",Republican,Georgia,34260,28.218433407462317
1896,Total,Total,Georgia,162480,100.0
1896,"Bryan, William",Democratic,Georgia,93885,57.782496307237814
1896,"McKinley, William",Republican,Georgia,59395,36.55526834071886
1892,Total,Total,Georgia,223126,100.0
1892,"Cleveland, Grover",Democratic,Georgia,129446,58.0147539955003
1892,"Harrison, Benjamin",Republican,Georgia,48408,21.69536495074532
1892,"Weaver, James",Populist,Georgia,41939,18.79610623593844
1888,Total,Total,Georgia,142936,100.0
1888,"Cleveland, Grover",Democratic,Georgia,100493,70.30629092740807
1888,"Harrison, Benjamin",Republican,Georgia,40499,28.33365981977948
1884,Total,Total,Georgia,143610,100.0
1884,"Cleveland, Grover",Democratic,Georgia,94667,65.91950421279856
1884,"Blaine, James",Republican,Georgia,48603,33.84374347190307
1880,Total,Total,Georgia,157451,100.0
1880,"Hancock, Winfield",Democratic,Georgia,102981,65.40511016125652
1880,"Garfield, James",Republican,Georgia,54470,34.594889838743484
1880,"Weaver, James",Greenback,Georgia,0,0.0
1876,Total,Total,Georgia,180690,100.0
1876,"Tilden, Samuel",Democratic,Georgia,130157,72.03331673031158
1876,"Hayes, Rutherford",Republican,Georgia,50533,27.966683269688417
1872,Total,Total,Georgia,138906,100.0
1872,"Greeley, Horace",Liberal Republican/Democratic,Georgia,76356,54.96954775171699
1872,"Grant, Ulysses",Republican,Georgia,62550,45.03045224828301
1868,Total,Total,Georgia,159816,100.0
1868,"Seymour, Horatio",Democratic,Georgia,102707,64.2657806477449
1868,"Grant, Ulysses",Republican,Georgia,57109,35.734219352255096
1864,Total,Total,Georgia,0,0
1864,"McClellan, George",Democratic,Georgia,0,0
1864,"Lincoln, Abraham",National Union (Republican),Georgia,0,0
1860,Total,Total,Georgia,106717,100.0
1860,"Douglas, Stephen",(Northern) Democratic,Georgia,11581,10.852066681034886
1860,"Lincoln, Abraham",Republican,Georgia,0,0.0
1860,"Breckinridge, John",Southern Democratic,Georgia,52176,48.89192912094605
1860,"Bell, John",Constitutional Union,Georgia,42960,40.25600419801906
1856,Total,Total,Georgia,99020,100.0
1856,"Buchanan, James",Democratic,Georgia,56581,57.14098161987477
1856,"Fremont, John",Republican,Georgia,0,0.0
1856,"Fillmore, Millard","Fillmore, Millard",Georgia,42439,42.85901838012523
1852,Total,Total,Georgia,62626,100.0
1852,"Pierce, Franklin",Democratic,Georgia,40516,64.69517452815124
1852,"Scott, Winfield",Whig,Georgia,16660,26.602369622840353
1852,"Hale, John",Free Soil,Georgia,0,0.0
1848,Total,Total,Georgia,92317,100.0
1848,"Cass, Lewis",Democratic,Georgia,44785,48.512191687338195
1848,"Taylor, Zachary",Whig,Georgia,47532,51.487808312661805
1848,"Van Buren, Martin",Free Soil,Georgia,0,0.0
1844,Total,Total,Georgia,86247,100.0
1844,"Polk, James",Democratic,Georgia,44147,51.1867079434647
1844,"Clay, Henry",Whig,Georgia,42100,48.8132920565353
1844,"Birney, James",Liberty,Georgia,0,0.0
1840,Total,Total,Georgia,72322,100.0
1840,"Van Buren, Martin",Democratic,Georgia,31983,44.22305799065291
1840,"Harrison, William",Whig,Georgia,40339,55.77694200934709
1836,Total,Total,Georgia,47259,100.0
1836,"Van Buren, Martin",Democratic,Georgia,22778,48.19822679278021
1836,"Harrison, William",Whig,Georgia,0,0.0
1836,"White, Hugh",Whig,Georgia,24481,51.80177320721979
1836,"Webster, Daniel",Whig,Georgia,0,0.0
1832,Total,Total,Georgia,20750,100.0
1832,"Jackson, Andrew",Democratic,Georgia,20750,100.0
1832,"Clay, Henry",National Republican,Georgia,0,0.0
1832,"Wirt, William",Anti-Masonic,Georgia,0,0.0
1828,Total,Total,Georgia,20004,100.0
1828,"Jackson, Andrew",Democratic,Georgia,19362,96.79064187162568
1828,"Adams, John Quincy",National Republican,Georgia,642,3.2093581283743253
2016,Total,Total,Hawaii,428937,100.0
2016,"Clinton, Hillary",Democratic,Hawaii,266891,62.22149173421738
2016,"Trump, Donald",Republican,Hawaii,128847,30.03867700851174
2016,"Johnson, Gary",Libertarian,Hawaii,15954,3.719427328488799
2012,Total,Total,Hawaii,434697,100.0
2012,"Obama, Barack",Democratic,Hawaii,306658,70.54523035585707
2012,"Romney, Mitt",Republican,Hawaii,121015,27.838931485609518
2008,Total,Total,Hawaii,453568,100.0
2008,"Obama, Barack",Democratic,Hawaii,325871,71.84611789191477
2008,"McCain, John",Republican,Hawaii,120566,26.58168124735431
2004,Total,Total,Hawaii,429013,100.0
2004,"Kerry, John",Democratic,Hawaii,231708,54.009552158093115
2004,"Bush, George W.",Republican,Hawaii,194191,45.26459571155186
2000,Total,Total,Hawaii,367951,100.0
2000,"Gore, Al",Democratic,Hawaii,205286,55.79166791230354
2000,"Bush, George W.",Republican,Hawaii,137845,37.46286869719066
2000,"Nader, Ralph",Green,Hawaii,21623,5.8765976991501585
1996,Total,Total,Hawaii,360120,100.0
1996,"Clinton, Bill",Democratic,Hawaii,205012,56.92880151060758
1996,"Dole, Bob",Republican,Hawaii,113943,31.64028657114295
1996,"Perot, Ross",Reform,Hawaii,27358,7.596912140397645
1992,Total,Total,Hawaii,372842,100.0
1992,"Clinton, Bill",Democratic,Hawaii,179310,48.09275779016313
1992,"Bush, George H.W.",Republican,Hawaii,136822,36.697045933666274
1992,"Perot, Ross",Independent,Hawaii,53003,14.215941337081123
1988,Total,Total,Hawaii,354461,100.0
1988,"Dukakis, Michael",Democratic,Hawaii,192364,54.269440079444564
1988,"Bush, George H.W.",Republican,Hawaii,158625,44.751044543687456
1984,Total,Total,Hawaii,335846,100.0
1984,"Mondale, Walter",Democratic,Hawaii,147154,43.81591562799616
1984,"Reagan, Ronald",Republican,Hawaii,185050,55.099658772175346
1980,Total,Total,Hawaii,303287,100.0
1980,"Carter, Jimmy",Democratic,Hawaii,135879,44.80211812573569
1980,"Reagan, Ronald",Republican,Hawaii,130112,42.900618885741885
1980,"Anderson, John",Independent,Hawaii,32021,10.557986329780043
1976,Total,Total,Hawaii,291301,100.0
1976,"Carter, Jimmy",Democratic,Hawaii,147375,50.591999340887945
